# electric_fields,frequencys,dielectrics,buffers,U_true_est,UbyUo,raw_uvel_max,raw_slope,beta,delta,tau,d_eps,d_pKa,d_pKb,d_Ns,d_thick,b_conc,b_conduct,b_pH,b_viscosity,b_eps,b_debye,voltages,electrode_spacings,pivcorr
20000.0,18000.0,SiO2,NaCl,0.005239869481349271,0.00369275392884892,2.09938430786133,-0.130782573144113,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.41895982843964
20000.0,21000.0,SiO2,NaCl,0.0038941002476009776,0.00294722403978247,1.80653703212738,-0.104378886592936,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.3212773087615
25000.0,100.0,SiO2,NaCl,0.027234119463162145,0.0150955100344248,8.95613670349121,-0.835347786529983,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80412052332486
25000.0,500.0,SiO2,NaCl,0.026268871438879713,0.0145634091780586,9.176438331604,-0.805902655390818,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80375838635755
25000.0,1000.0,SiO2,NaCl,0.0260570138736329,0.0144566081496584,9.39640140533447,-0.799992553481723,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80242928381846
25000.0,1500.0,SiO2,NaCl,0.02584203214636253,0.014355612147488,9.26728057861328,-0.794403687211615,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80013446176062
25000.0,2000.0,SiO2,NaCl,0.02378888367427847,0.0132328940420803,9.16954708099365,-0.732275274053621,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.79770831676203
25000.0,2500.0,SiO2,NaCl,0.023348742721989404,0.013013394973813,8.99162578582764,-0.720128744363378,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.79420841133112
25000.0,3000.0,SiO2,NaCl,0.02284826877055473,0.0127624166343715,8.99381542205811,-0.706240230504534,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.79027761161003
25000.0,6000.0,SiO2,NaCl,0.016574873903066598,0.00946656497950636,7.57578325271606,-0.523856039553433,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.75088576890864
25000.0,9000.0,SiO2,NaCl,0.011629052150717948,0.00689002099730295,5.36519336700439,-0.381276536938252,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.6878108434314
25000.0,12000.0,SiO2,NaCl,0.008761666357486745,0.00544564241290561,4.14838838577271,-0.301348237024164,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.60893163618722
25000.0,15000.0,SiO2,NaCl,0.006761931747137061,0.0044574439992272,3.25276374816895,-0.246663807307235,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.51699757715619
25000.0,18000.0,SiO2,NaCl,0.005139241415096237,0.003620242885924,3.03496837615967,-0.200335190699819,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.41958470109238
25000.0,21000.0,SiO2,NaCl,0.003972879503427421,0.0030075781234526,2.39800786972046,-0.166431854406558,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.32095637764072
25000.0,24000.0,SiO2,NaCl,0.0031452748390518696,0.00256349100670819,2.00391554832458,-0.141857183583715,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.22694982382277
25000.0,27000.0,SiO2,NaCl,0.002644373708133683,0.00232601941626837,2.09217190742493,-0.128716099447751,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.13686656682172
25000.0,30000.0,SiO2,NaCl,0.0018152885346472598,0.00172511452775983,1.63856196403503,-0.0954635251799099,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.05227131615692
30000.0,100.0,SiO2,NaCl,0.02365047266033691,0.0131085071931393,11.0689668655396,-1.04456450419249,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80420793244215
30000.0,500.0,SiO2,NaCl,0.023915567044190646,0.0132584517728736,11.304479598999,-1.05651298797321,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80379786824893
30000.0,1000.0,SiO2,NaCl,0.024867145969708772,0.0137951904782702,11.8782711029053,-1.09928354845144,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80259533269068
30000.0,1500.0,SiO2,NaCl,0.02402147316165452,0.013341315028979,11.7405052185059,-1.06311602939922,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80053263935953
30000.0,2000.0,SiO2,NaCl,0.02286752725012388,0.0127194737127052,10.9242353439331,-1.01356398227063,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.79783596134815
30000.0,2500.0,SiO2,NaCl,0.021970463601227334,0.0122430469097578,11.1406726837158,-0.97559943605096,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.79452580417026
30000.0,3000.0,SiO2,NaCl,0.02130354403349837,0.0118970980383933,10.3821287155151,-0.948032154287405,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.79065045650203
30000.0,6000.0,SiO2,NaCl,0.01521061467835535,0.00868712086171266,8.70561790466309,-0.692241912986435,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.75093853538911
30000.0,9000.0,SiO2,NaCl,0.011212578492016173,0.0066417626968232,6.86271476745605,-0.529255502259054,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.68819318061141
30000.0,12000.0,SiO2,NaCl,0.008510897978613563,0.00529081440702563,5.2597451210022,-0.421603836838244,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.60861775217668
30000.0,15000.0,SiO2,NaCl,0.006425490366851758,0.00423471639235491,4.4616756439209,-0.337447610441193,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.51733664583818
30000.0,18000.0,SiO2,NaCl,0.005029827398202915,0.00354246011359078,3.57900857925415,-0.282284476611595,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.41986846341778
30000.0,21000.0,SiO2,NaCl,0.0039022179181196956,0.00295268857555521,3.21754574775696,-0.235287941831692,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.32158127017711
30000.0,24000.0,SiO2,NaCl,0.002955209250492947,0.00240952087570974,3.05742263793945,-0.192005080501806,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.22647173564017
30000.0,27000.0,SiO2,NaCl,0.002147958399954535,0.00188921072282396,2.65031719207764,-0.15054364565895,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.13696072862841
30000.0,30000.0,SiO2,NaCl,0.0017579524012325794,0.00166918652316545,2.35898017883301,-0.133010797284962,24.0808923104575,18.688491902558,0.000528916324967311,4.6,6.0,-2.0,5e+18,33.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.05317912458267
10000.0,100.0,SiO2,KCl,0.04283057211428465,0.02374227399591,2.70659804344177,-0.210214093959787,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.80397935436441
10000.0,500.0,SiO2,KCl,0.04621308141377008,0.0256220317741628,3.10180497169495,-0.226857469328437,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.80364624558663
10000.0,1000.0,SiO2,KCl,0.04448423493377354,0.0246885476127021,2.96062111854553,-0.218592400562864,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.80181660062039
10000.0,1500.0,SiO2,KCl,0.04078521272369913,0.0226774463974928,2.84234142303467,-0.200786110403402,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.79849229974184
10000.0,2000.0,SiO2,KCl,0.03652776681486318,0.0203423120172673,2.98832440376282,-0.180110830600885,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.79565463276038
10000.0,2500.0,SiO2,KCl,0.03397076536849568,0.0189551703836425,2.86534953117371,-0.167829078576771,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.79216354593209
10000.0,3000.0,SiO2,KCl,0.037022629570409506,0.0207114900256129,2.59818935394287,-0.183379532686776,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.78754061270461
10000.0,6000.0,SiO2,KCl,0.02188907179377547,0.0125570753542432,1.86487317085266,-0.111180345186469,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.74316639633598
10000.0,9000.0,SiO2,KCl,0.017222677332180324,0.0103003430239858,1.7563796043396,-0.09119923713437,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.67204891061151
15000.0,100.0,SiO2,KCl,0.03549900149703151,0.0196783801466984,5.01726245880127,-0.392022850092453,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80395953490041
15000.0,500.0,SiO2,KCl,0.03892577778788085,0.0215832799810096,5.57316493988037,-0.429971312141683,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80351539812903
15000.0,1000.0,SiO2,KCl,0.03905080979618701,0.0216676516557555,5.69685506820679,-0.431652122460133,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80226313476911
15000.0,1500.0,SiO2,KCl,0.03729654609464088,0.0207229022675988,5.98377275466919,-0.41283129752397,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.79977426004444
15000.0,2000.0,SiO2,KCl,0.03634835226688844,0.0202370452317553,5.67585325241089,-0.403152296584414,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.79612941764106
15000.0,2500.0,SiO2,KCl,0.03396611190181397,0.0189538811731644,5.62902975082397,-0.377589743791194,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.79203993058184
15000.0,3000.0,SiO2,KCl,0.031736505015302764,0.0177605217347951,5.41624212265015,-0.353816233739721,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.78691287841657
15000.0,6000.0,SiO2,KCl,0.022074678513580265,0.0126653436624206,4.00670957565308,-0.252312643770913,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.74291982136088
15000.0,9000.0,SiO2,KCl,0.016115735921434112,0.0096290822120759,3.07949829101562,-0.19182576128787,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.67365233430277
15000.0,12000.0,SiO2,KCl,0.010580951674417227,0.00667392467978791,2.46122026443481,-0.132954590508395,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.58541670487559
15000.0,15000.0,SiO2,KCl,0.007432691659697936,0.0050048181387323,2.14624118804932,-0.0997034845507555,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.48510724139531
20000.0,100.0,SiO2,KCl,0.029499045096810173,0.0163529189230893,6.99730491638184,-0.579154976580132,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80390089595316
20000.0,500.0,SiO2,KCl,0.03331680218533156,0.01847482562099,8.69186878204346,-0.654304424192983,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80336220047885
20000.0,1000.0,SiO2,KCl,0.033579180794110756,0.0186330907427703,8.8451452255249,-0.659909541745953,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80212618817088
20000.0,1500.0,SiO2,KCl,0.03405198606457157,0.0189243660846182,8.65656852722168,-0.670225349252839,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.79937261371461
20000.0,2000.0,SiO2,KCl,0.03206664152279816,0.0178504540614782,8.60654258728027,-0.632191681041312,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.79640480921989
20000.0,2500.0,SiO2,KCl,0.031195165931181965,0.0174032401536441,8.67657852172852,-0.616353153281461,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.79249183805867
20000.0,3000.0,SiO2,KCl,0.029167961192578327,0.0163147383431535,8.6440896987915,-0.577802773161126,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.78782892983501
20000.0,6000.0,SiO2,KCl,0.021504571690637856,0.0123321870601504,7.03853130340576,-0.436756736922288,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.74377598926687
20000.0,9000.0,SiO2,KCl,0.012179572719179856,0.00727727028930043,5.27757501602173,-0.257731804565864,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.67364578131544
20000.0,12000.0,SiO2,KCl,0.009350817508091358,0.00589883067917512,4.38089418411255,-0.208912987333666,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.58519849384776
20000.0,15000.0,SiO2,KCl,0.006506404006042284,0.00438224809907096,2.92994546890259,-0.155201698676697,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.48471831328346
20000.0,18000.0,SiO2,KCl,0.005198289824164567,0.00376455077084718,2.90078115463257,-0.133325330100324,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.38085262773458
20000.0,21000.0,SiO2,KCl,0.0034494408944867002,0.00269885491960323,2.29600834846497,-0.0955826458326678,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.27811275420237
25000.0,100.0,SiO2,KCl,0.021672118735228837,0.0120145751603622,8.37148475646973,-0.664856552936543,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.80381898202512
25000.0,500.0,SiO2,KCl,0.025941510176324047,0.014384665677888,9.91829586029053,-0.796011436950126,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.80341418822136
25000.0,1000.0,SiO2,KCl,0.02653821843000268,0.0147270643835055,11.3531322479248,-0.814958925322237,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.80200328720813
25000.0,1500.0,SiO2,KCl,0.026437648471185408,0.0146911920046283,10.5968818664551,-0.812973837556119,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.79955775289415
25000.0,2000.0,SiO2,KCl,0.025746351053928453,0.0143335738361497,10.5438976287842,-0.793184142157936,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.79622691090448
25000.0,2500.0,SiO2,KCl,0.023604487784731336,0.0131685323036847,9.96349334716797,-0.728713656355153,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.79249192243896
25000.0,3000.0,SiO2,KCl,0.023445258285950992,0.0131103692800191,10.2142133712769,-0.725495060033057,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.78829884843006
25000.0,6000.0,SiO2,KCl,0.018121630105148997,0.0103907968471518,8.60585784912109,-0.575000720529264,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.74400773797404
25000.0,9000.0,SiO2,KCl,0.01263261573333008,0.00754444031885252,6.96311712265015,-0.417490466144502,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.67442715422679
25000.0,12000.0,SiO2,KCl,0.008364510161077993,0.00527414875546704,5.72008562088013,-0.291858206755657,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.58594505936291
25000.0,15000.0,SiO2,KCl,0.00625394765110403,0.00420747060468163,4.45473623275757,-0.23283090458657,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.48639128794989
25000.0,18000.0,SiO2,KCl,0.004602210322045783,0.00332924292153821,3.93948650360107,-0.18423198017062,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.38235942239968
25000.0,21000.0,SiO2,KCl,0.003418441580956777,0.0026718560060748,3.25620675086975,-0.147853831736164,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.2794258272843
25000.0,24000.0,SiO2,KCl,0.0024704934268364254,0.00209256960439193,2.62965297698975,-0.115797570483038,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.18060274872162
25000.0,27000.0,SiO2,KCl,0.0019169027039890015,0.00176215232520786,2.79026365280151,-0.0975131042961898,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,250.0,0.01,1.08781895671981
30000.0,100.0,SiO2,KCl,0.01630552308080954,0.00903960175237989,8.8651294708252,-0.720329705240144,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.80378776935795
30000.0,500.0,SiO2,KCl,0.019075789151905206,0.010577836551538,10.7958974838257,-0.842905483445857,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.80337340806534
30000.0,1000.0,SiO2,KCl,0.01970248817661669,0.010934047445527,10.8760147094727,-0.871290504744268,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.80193915151491
30000.0,1500.0,SiO2,KCl,0.020328114605374776,0.0112953999137175,11.8205060958862,-0.900085237524493,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.79968082233969
30000.0,2000.0,SiO2,KCl,0.019923313153204083,0.0110879011036693,12.2416620254517,-0.883550487346994,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.79685162835831
30000.0,2500.0,SiO2,KCl,0.019888927252102655,0.0110949802826967,11.5161085128784,-0.884114598806972,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.79260591234404
30000.0,3000.0,SiO2,KCl,0.019336939355287235,0.0108143570359068,12.0806360244751,-0.861752854763268,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.78808035383731
30000.0,6000.0,SiO2,KCl,0.015096275180798159,0.00865679952693886,9.81163787841797,-0.68982572710365,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.74386332198412
30000.0,9000.0,SiO2,KCl,0.011498044697631795,0.00686801392272807,8.50780773162842,-0.547284557446509,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.6741440578013
30000.0,12000.0,SiO2,KCl,0.007451246758116831,0.00469899835571365,7.06147956848145,-0.374444382973398,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.58570959043998
30000.0,15000.0,SiO2,KCl,0.006237437758882308,0.00419519180898449,6.18064022064209,-0.334298054490738,24.0808923104575,5.9098200445697,0.000309653375892325,4.6,6.0,-2.0,5e+18,33.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,300.0,0.01,1.48680633517736
